price,link,longitude,baths,date,contentLen,size,postDate,CraigID,area,title,coord,beds,updateDate,latitude,numPic,zipcode
1395,/see/apa/4761458034.html,-122.375078,1,14-Nov,16,680,2014-11-14T11:29:12-0800,4761458034, (Lower Queen Anne/Interbay),TOP FLOOR. 1 BEDROOM. HARDWOOD FLOORS,"47.650703, -122.375078",1,2014-11-14T11:29:12-0800,47.650703,3,98107
1875,/see/apa/4761524601.html,-122.36242,1,14-Nov,10,1200,2014-11-14T12:05:49-0800,4761524601, (NW Seattle),"Location, location! Craving to rent cozy, affordable home ","47.723583, -122.362420",2,2014-11-14T13:44:43-0800,47.723583,16,98177
2500,/see/apa/4758367845.html,-122.349266,1,14-Nov,22,2040,2014-11-12T11:24:24-0800,4758367845, (Greenlake),Beautiful Greenlake Home with Fenced Backyard!,"47.683920, -122.349266",3,2014-11-14T12:00:58-0800,47.68392,15,98103
825,/see/apa/4761525446.html,-122.3431,1,14-Nov,20,600,2014-11-14T12:06:18-0800,4761525446, (Greenwood North Seattle),greenwood avenue STUDIO! bright! spacious! view saturday @ 10am! 2 avl,"47.737700, -122.343100",0.5,2014-11-14T12:06:18-0800,47.7377,7,98133
1875,/see/apa/4761302619.html,-122.347938,1,14-Nov,4,846,2014-11-14T10:07:14-0800,4761302619, (Belltown - Waterfront - Downtown),Top Floor Corner Unit With Skylights In A Perfect Location.,"47.612320, -122.347938",2,2014-11-14T10:09:06-0800,47.61232,8,98121
2279,/see/apa/4761470394.html,-122.319787,1,14-Nov,7,725,2014-11-14T11:35:46-0800,4761470394," (Seattle, Capitol, First Hill)",1 Month Free New Rent is $2089 Save Monthly!!,"47.613120, -122.319787",1,2014-11-14T11:35:46-0800,47.61312,9,98101
1100,/see/apa/4758366797.html,-122.342699,1,14-Nov,27,494,2014-11-12T11:23:52-0800,4758366797," (seattle, shoreline, edmonds)",**December 1st! Come tour brand new apartments!,"47.739020, -122.342699",0.5,2014-11-14T12:07:19-0800,47.73902,4,98133
1795,/see/apa/4737068392.html,-122.379062,1,14-Nov,8,844,2014-10-29T09:12:23-0700,4737068392, (Ballard),Updated Ballard Condo with Deck!,"47.690619, -122.379062",2,2014-11-14T12:01:32-0800,47.690619,10,98117
1550,/see/apa/4748907198.html,-122.278583,1,14-Nov,22,650,2014-11-06T08:41:52-0800,4748907198, (Madison Park),Wonderful Madison Park Condo with Private Patio!,"47.636060, -122.278583",1,2014-11-14T12:01:51-0800,47.63606,3,98112
840,/see/apa/4761480553.html,-122.328949,1,14-Nov,14,400,2014-11-14T11:41:20-0800,4761480553, (First Hill/Downtown/Capital hill),NOVEMBER MOVE IN NOW- CAR-LESS IN SEATTLE - rated 98/100 for location,"47.608934, -122.328949",0.5,2014-11-14T11:41:20-0800,47.608934,3,98104
1350,/see/apa/4761527151.html,-122.392939,1,14-Nov,11,1200,2014-11-14T12:07:16-0800,4761527151, (NORTH ADMIRAL),WEST SEATTLE'S BEST KEPT SECRET,"47.586813, -122.392939",2,2014-11-14T12:07:16-0800,47.586813,6,98116
905,/see/apa/4761490066.html,-122.342634,1,14-Nov,7,400,2014-11-14T11:46:37-0800,4761490066, (Seattle),Studio plus sleeping cove,"47.693111, -122.342634",0.5,2014-11-14T11:46:37-0800,47.693111,7,98103
1160,/see/apa/4761447645.html,-122.315441,1,14-Nov,13,600,2014-11-14T11:23:33-0800,4761447645, (cap hill ),Great one bedroom one bath for rent ,"47.619042, -122.315441",1,2014-11-14T11:45:04-0800,47.619042,8,98122
2125,/see/apa/4761520082.html,-122.359138,1,14-Nov,16,734,2014-11-14T12:03:20-0800,4761520082," (Downtown Seattle, Queen Anne)",♠ Brand new DESIGNER 2 BDRM ready Jan 2015 ♠,"47.624820, -122.359138",2,2014-11-14T12:03:20-0800,47.62482,2,98109
1299,/see/apa/4761559406.html,-122.355339,1,14-Nov,36,528,2014-11-14T12:25:30-0800,4761559406, (Greenwood),Gorgeous Open 1 Bedroom w/ November Rent Free!,"47.700120, -122.355339",1,2014-11-14T12:25:31-0800,47.70012,2,98117
1600,/see/apa/4718924063.html,-122.303399,1,14-Nov,23,1091,2014-10-17T09:28:21-0700,4718924063, (Bryant),Lovely Bryant Condo near the University of Washington!,"47.693982, -122.303399",3,2014-11-14T12:02:40-0800,47.693982,20,98115
1750,/see/apa/4761461725.html,-122.3256,1,14-Nov,18,644,2014-11-14T11:31:07-0800,4761461725, (Downtown),"NY Style Views, Top Floor, 1 Mo. FREE, Rooftop Amenities ","47.603600, -122.325600",1,2014-11-14T11:31:07-0800,47.6036,13,98104
1695,/see/apa/4761493312.html,-122.322157,1,14-Nov,28,500,2014-11-14T11:48:22-0800,4761493312, (Capitol Hill),A small apartment that's a BIG deal! 2 Weeks FREE!!,"47.619144, -122.322157",1,2014-11-14T11:48:22-0800,47.619144,5,98102
1900,/see/apa/4761435323.html,-122.328245,1,14-Nov,16,591,2014-11-14T11:16:59-0800,4761435323," (downtown,capital hill, seattle)",Great Open One Bedroom on Sixth Floor! No Rent Until January 1st!,"47.614728, -122.328245",1,2014-11-14T11:16:59-0800,47.614728,5,98101
1425,/see/apa/4761449558.html,-122.365122,1,14-Nov,22,650,2014-11-14T11:24:33-0800,4761449558, (Queen Anne), View! top floor of Skyline House,"47.627469, -122.365122",1,2014-11-14T11:25:01-0800,47.627469,5,98119
1400,/see/apa/4761450199.html,-122.342205,1,14-Nov,26,680,2014-11-14T11:24:54-0800,4761450199, (SEATTLE/LAKE UNION AREA/WESTLAKE/AMAZON),1 BEDROOM APT BY LAKE UNION/WALK TO AMAZON.BIG DOGS OK. VIEW!,"47.633687, -122.342205",1,2014-11-14T11:24:54-0800,47.633687,3,98109
1100,/see/apa/4758461573.html,-122.342849,1,14-Nov,27,494,2014-11-12T12:15:18-0800,4758461573," (Seattle, Shoreline, Edmonds)","***Newly Built, Modern Style Apartments starting at $1100","47.739064, -122.342849",0.5,2014-11-14T12:24:13-0800,47.739064,4,98133
1250,/see/apa/4761512420.html,-122.321885,1,14-Nov,27,620,2014-11-14T11:59:00-0800,4761512420, (Capitol Hill / Seattle),Remodeled One-Bedroom Apartment in the Heartbeat of Seattle,"47.620209, -122.321885",1,2014-11-14T11:59:00-0800,47.620209,8,98102
1455,/see/apa/4761500164.html,-122.356624,1,14-Nov,54,726,2014-11-14T11:52:12-0800,4761500164, (Upper Queen Anne/Seattle),Who's Doing No Rent November?!,"47.630785, -122.356624",1,2014-11-14T11:52:12-0800,47.630785,7,98109
1725,/see/apa/4761446524.html,-122.328245,1,14-Nov,8,555,2014-11-14T11:22:58-0800,4761446524, (Seattle), 1 bedroom AVAILABLE NOW! No Rent Until January 1st!,"47.614728, -122.328245",1,2014-11-14T14:10:04-0800,47.614728,5,98101
1795,/see/apa/4761451432.html,-122.380786,1,14-Nov,39,980,2014-11-14T11:25:33-0800,4761451432, (Ballard),2 BEDROOM 1 BATH WITH WASHER/DRYER. 3RD FLOOR. LOTS OF LIGHT,"47.666804, -122.380786",2,2014-11-14T11:25:33-0800,47.666804,8,98107
1395,/see/apa/4761438845.html,-122.328086,1,14-Nov,24,650,2014-11-14T11:18:51-0800,4761438845, (SEATTLE/DOWNTOWN/CAPITOL HILL/FIRST HILL),OPEN ONE BEDROOM/WALK 2 BROADWAY/DOWNTOWN/AMAZON!NICE VIEW-BIG DOGS OK,"47.612456, -122.328086",1,2014-11-14T11:18:51-0800,47.612456,4,98101
1695,/see/apa/4754701005.html,-122.347538,1,14-Nov,13,837,2014-11-10T07:32:25-0800,4754701005, (LOWER QUEEN ANNE),2 Weeks Free --- GREAT LOCATION - 2 BEDROOM WITH WASHER & DRYER,"47.629020, -122.347538",2,2014-11-14T11:21:07-0800,47.62902,9,98109
1595,/see/apa/4754700063.html,-122.364338,1,14-Nov,21,712,2014-11-10T07:31:53-0800,4754700063, (QUEEN ANNE),2 WEEKS FREE --- BRIGHT 2-BEDROOM ON TOP OF QUEEN ANNE,"47.632420, -122.364338",2,2014-11-14T11:21:16-0800,47.63242,8,98119
1495,/see/apa/4761550918.html,-122.312537,1,14-Nov,34,526,2014-11-14T12:20:37-0800,4761550918," (Capitol Hill, Pike/Pine Triangle)",*** Super large studio for under $1500 on Capital Hill?!?,"47.614620, -122.312537",0.5,2014-11-14T12:20:38-0800,47.61462,7,98122
1395,/see/apa/4754699247.html,-122.351338,1,14-Nov,12,675,2014-11-10T07:31:24-0800,4754699247, (Queen Anne),Queen Anne Vintage 1920's Building with Downtown View,"47.631420, -122.351338",1,2014-11-14T11:21:27-0800,47.63142,3,98109
1275,/see/apa/4754698351.html,-122.355638,1,14-Nov,20,600,2014-11-10T07:30:53-0800,4754698351, (Queen Anne),Great location on top of Queen Anne Hill,"47.638320, -122.355638",1,2014-11-14T11:21:23-0800,47.63832,7,98119
1395,/see/apa/4761522674.html,-122.2965,1,14-Nov,24,1017,2014-11-14T12:04:46-0800,4761522674, (Capitol Hill/Central Seattle),In City Garden Retreat - Fireplace/Fenced Backyard,"47.608492, -122.296500",2,2014-11-14T12:04:46-0800,47.608492,4,98122
2845,/see/apa/4761573166.html,-122.340437,1,14-Nov,58,843,2014-11-14T12:33:25-0800,4761573166," (Belltown, Downtown)",FREE RENT TIL 1/1/15! 1x1 in new highrise downtown!,"47.614620, -122.340437",1,2014-11-14T12:33:25-0800,47.61462,8,98121
1650,/see/apa/4761559829.html,-122.357438,1,14-Nov,31,900,2014-11-14T12:25:44-0800,4761559829, (Queen Anne Fremont SPU Seattle Downtown ),QUEEN ANNE. MOVE IN NOW! W/D. HDWD. PARK. BALCONY. VIEW TODAY!,"47.648620, -122.357438",2,2014-11-14T12:25:44-0800,47.64862,11,98119
1200,/see/apa/4761586465.html,-122.305276,1,14-Nov,13,550,2014-11-14T12:41:07-0800,4761586465, (Central District),"Fully renovated, spacious, charming apt in vintage bldg","47.606583, -122.305276",1,2014-11-14T12:41:07-0800,47.606583,9,98122
1800,/see/apa/4761711819.html,-122.3426,1,14-Nov,16,788,2014-11-14T13:55:16-0800,4761711819, (South Lake Union/Amazon/Dexter Ave N.),"Lease Now, State of the Art Fitness Ctr, Bike Garage","47.627651, -122.342600",1,2014-11-14T13:55:16-0800,47.627651,12,98109
1699,/see/apa/4761591542.html,-122.290537,1,14-Nov,18,740,2014-11-14T12:44:04-0800,4761591542," (Seattle, Wedgwood)",OPEN HOUSE►15'x15' PRIVATE PATIO✸ NEW✸!►,"47.690869, -122.290537",1,2014-11-14T12:44:04-0800,47.690869,10,98115
995,/see/apa/4753452606.html,-122.326537,1,14-Nov,27,350,2014-11-09T09:33:41-0800,4753452606, (First Hill),Pet friendly/spacious closet/convenient location,"47.607820, -122.326537",0.5,2014-11-14T13:08:40-0800,47.60782,5,98104
1650,/see/apa/4742970487.html,-122.354954,1,14-Nov,3,900,2014-11-02T11:29:32-0800,4742970487," (Greenwood,Seattle,Greenlake,phinney)",Greenwood 2 bedroom condo in the heart of the neighborhood,"47.692756, -122.354954",2,2014-11-14T13:53:30-0800,47.692756,10,98117
1895,/see/apa/4761615622.html,-122.317075,1,14-Nov,34,695,2014-11-14T12:58:01-0800,4761615622, (Seattle/Greenlake/Ravenna/Wallingford),Want to move in for FREE! CALL NOW & ASK ABOUT OUR LEASING SPECIALS! ,"47.673750, -122.317075",2,2014-11-14T12:58:01-0800,47.67375,5,98105
2657,/see/apa/4761730060.html,-122.338357,1,14-Nov,26,1043,2014-11-14T14:06:29-0800,4761730060, (South Lake Union),Popular One Bedroom Flat With Stunning View Over Denny Park!,"47.618965, -122.338357",1,2014-11-14T14:06:29-0800,47.618965,3,98121
1595,/see/apa/4761706386.html,-122.409496,1,14-Nov,23,800,2014-11-14T13:51:57-0800,4761706386, (West Seattle),Alki Duplex 2 blocks From Beach!,"47.576251, -122.409496",2,2014-11-14T13:54:13-0800,47.576251,8,98116
1595,/est/apa/4761727027.html,-122.312537,1,14-Nov,29,584,2014-11-14T14:04:32-0800,4761727027, (Capitol Hill ),"Stop the maddness, end your search with the Pearl!","47.614620, -122.312537",1,2014-11-14T14:04:32-0800,47.61462,7,98122
1595,/see/apa/4761759442.html,-122.312537,1,14-Nov,18,505,2014-11-14T14:25:04-0800,4761759442, (Capitol Hill),The heart of Capitol Hill at your feet!,"47.614865, -122.312537",1,2014-11-14T14:25:04-0800,47.614865,4,98122
895,/see/apa/4726730482.html,-122.346942,1,14-Nov,8,318,2014-10-22T10:58:27-0700,4726730482, (Downtown Seattle),Fully Furnished Studio,"47.617567, -122.346942",0.5,2014-11-14T12:05:55-0800,47.617567,12,98121
1800,/see/apa/4750496248.html,-122.277236,1,14-Nov,24,813,2014-11-07T08:55:13-0800,4750496248, (Madison Park),Charming Madison Park Condo with Private Deck!,"47.640041, -122.277236",1,2014-11-14T12:06:27-0800,47.640041,9,98112
1500,/see/apa/4734259238.html,-122.36074,1,14-Nov,23,1060,2014-10-27T12:53:25-0700,4734259238, (Broadview),Charming Broadview Home with Back Yard!,"47.714342, -122.360740",3,2014-11-14T12:06:22-0800,47.714342,10,98177
1381,/see/apa/4761468441.html,-122.3426,1,14-Nov,52,644,2014-11-14T11:34:45-0800,4761468441, (Seattle),Feel the Power of Happy Hour! Live in the middle of it all!!,"47.673400, -122.342600",1,2014-11-14T11:34:45-0800,47.6734,10,98103
1498,/see/apa/4761609010.html,-122.318462,1,14-Nov,23,600,2014-11-14T12:54:15-0800,4761609010, (University District),1 bed 1 bath ,"47.660852, -122.318462",1,2014-11-14T12:54:15-0800,47.660852,12,98105
1413,/see/apa/4761592258.html,-122.377347,1,14-Nov,46,717,2014-11-14T12:44:28-0800,4761592258, (West Seattle),Come see what makes us exceptional. See it Today and move in tomorrow,"47.562140, -122.377347",1,2014-11-14T12:44:28-0800,47.56214,6,98126
1686,/see/apa/4761740121.html,-122.385102,1,14-Nov,7,751,2014-11-14T14:12:52-0800,4761740121," (Ballard, Seattle, Fremont, South Lake Union)",*** 1 BR w/ Large Patio! 2 Weeks FREE Rent! Tour Today! ***,"47.670811, -122.385102",1,2014-11-14T14:12:52-0800,47.670811,7,98107
2395,/est/apa/4761625752.html,-122.312537,1,14-Nov,34,759,2014-11-14T13:03:55-0800,4761625752, (Capitol Hill ),---You can almost smell the turkey!---,"47.614620, -122.312537",1,2014-11-14T13:03:55-0800,47.61462,8,98122
2250,/see/apa/4761666262.html,-122.346438,1,14-Nov,7,833,2014-11-14T13:27:48-0800,4761666262, (Uptown),Two Bedrooms for the Price of One!! 1x1 w/den,"47.618720, -122.346438",1,2014-11-14T13:27:48-0800,47.61872,5,98121
1700,/see/apa/4761688180.html,-122.358939,1,14-Nov,1,1175,2014-11-14T13:40:55-0800,4761688180, (Ballard),Phinney Ridge/Ballard - Beautiful View,"47.669620, -122.358939",2,2014-11-14T13:40:55-0800,47.66962,9,98107
1445,/see/apa/4761669600.html,-122.327833,1,14-Nov,16,475,2014-11-14T13:29:46-0800,4761669600," (Seattle, Capitol Hill, 1st Hill)",No Deposit! Free Parking! Wow! Move In Today!,"47.607692, -122.327833",0.5,2014-11-14T13:31:06-0800,47.607692,7,98104
1075,/see/apa/4761575352.html,-122.354822,1,14-Nov,6,600,2014-11-14T12:34:39-0800,4761575352, (Seattle),Updated apartment. Close to all you need.,"47.726796, -122.354822",1,2014-11-14T12:34:40-0800,47.726796,4,98133
1500,/see/apa/4761445029.html,-122.328215,1,14-Nov,22,680,2014-11-14T11:22:06-0800,4761445029, (SEATTLE/DOWNTOWN/CAPITOL HILL/FIRST HILL),1 BEDROOM APT/WALK TO BROADWAY/DOWNTOWN/AMAZON! BIG DOGS OK / BALCONY ,"47.612499, -122.328215",1,2014-11-14T11:22:06-0800,47.612499,0,98101
1633,/see/apa/4761577224.html,-122.345338,1,14-Nov,66,659,2014-11-14T12:35:46-0800,4761577224," (Seattle, WA)",1 Bedroom. Newly renovated! Available Now! Belltown! Move-in Special!,"47.617520, -122.345338",1,2014-11-14T12:35:46-0800,47.61752,19,98121
1600,/see/apa/4761576848.html,-122.317926,1,14-Nov,5,950,2014-11-14T12:35:33-0800,4761576848, (Capitol Hill),Newly Remodeled Apartment in Great Capitol Hill Location!,"47.624143, -122.317926",2,2014-11-14T12:35:33-0800,47.624143,9,98102
1645,/see/apa/4761578125.html,-122.344823,1,14-Nov,28,861,2014-11-14T12:36:17-0800,4761578125," (Seattle, Queen Anne)","Ask Us About Shorter Lease Options!! Great Rates, Best Area!!","47.633470, -122.344823",2,2014-11-14T12:36:17-0800,47.63347,0,98109
1325,/see/apa/4758470699.html,-122.342699,1,14-Nov,28,626,2014-11-12T12:20:32-0800,4758470699," (Seattle, Shoreline, Edmonds)",***Tours On Saturday! Just give us a call!,"47.739049, -122.342699",1,2014-11-14T12:38:38-0800,47.739049,6,98133
1277,/see/apa/4761564181.html,-122.354844,1,14-Nov,28,479,2014-11-14T12:28:11-0800,4761564181," (Queen Anne, Seattle Center)","Modern and comfortable studio, personal balcony, PET FRIENDLY!","47.623449, -122.354844",0.5,2014-11-14T12:28:11-0800,47.623449,3,98109
1428,/see/apa/4761592979.html,-122.3005,1,14-Nov,37,630,2014-11-14T12:44:55-0800,4761592979, (Downtown/First Hill),Spacious luxury Studio apartment with Specials!!!!!,"47.584600, -122.300500",0.5,2014-11-14T12:44:55-0800,47.5846,8,98144
1475,/see/apa/4761641314.html,-122.3056,1,14-Nov,4,531,2014-11-14T13:13:04-0800,4761641314," (Capitol Hill, Amazon, Broadway,Microsoft)",Super Sweet Studio in Hot Location! Available December! ≧✯◡&,"47.611600, -122.305600",0.5,2014-11-14T13:13:04-0800,47.6116,6,98122
2314,/see/apa/4761612363.html,-122.319787,1,14-Nov,5,725,2014-11-14T12:56:08-0800,4761612363," (Capitol Hill , Seattle, Facebook)","Theater Room Missing Viewers- 50' Tv, Speakers, Chairs Free!! Call Now","47.613120, -122.319787",1,2014-11-14T12:56:08-0800,47.61312,9,98101
1943,/see/apa/4761609785.html,-122.342737,1,14-Nov,53,676,2014-11-14T12:54:41-0800,4761609785," (Dexter Ave, South Lake Union)",Outdoor Space in the City has never been more Serene 1 month FREE!!!,"47.626717, -122.342737",1,2014-11-14T12:54:41-0800,47.626717,24,98109
995,/see/apa/4761663639.html,-122.290514,1,14-Nov,36,700,2014-11-14T13:26:17-0800,4761663639, (Lake City),"Great apartment home, ","47.719896, -122.290514",1,2014-11-14T13:26:17-0800,47.719896,0,98125
1842,/see/apa/4761753348.html,-122.385102,1,14-Nov,7,772,2014-11-14T14:21:12-0800,4761753348, (Ballard/Seattle/Fremont/South Lake Union),♥ Incredible Pricing! 2 Weeks FREE Rent! Perfect Location! ♥ ,"47.670811, -122.385102",1,2014-11-14T14:21:12-0800,47.670811,6,98107
1492,/see/apa/4761763415.html,-122.325637,1,14-Nov,3,485,2014-11-14T14:27:35-0800,4761763415," (Seattle, Lake Union, Amazon, UW)",Great weekend special on this Top floor Lake View Studio!,"47.645620, -122.325637",0.5,2014-11-14T14:27:35-0800,47.64562,6,98102
1295,/see/apa/4761693011.html,-122.346528,1,14-Nov,36,500,2014-11-14T13:43:53-0800,4761693011," (Seattle, Greenlake, Fremont, SLU)",** AWESOME VIEW ** STUDIO ** $99 MOVE IN ** NOV RENT FREE ** ,"47.649259, -122.346528",0.5,2014-11-14T13:43:53-0800,47.649259,4,98109
1490,/see/apa/4761592433.html,-122.3934,1,14-Nov,26,567,2014-11-14T12:44:35-0800,4761592433, (West Seattle/Alki),Beautiful One Bedroom/ West Seattle,"47.574600, -122.393400",1,2014-11-14T12:44:35-0800,47.5746,3,98116
1100,/see/apa/4761580515.html,-122.342741,1,14-Nov,35,494,2014-11-14T12:37:40-0800,4761580515," (Seattle, Shoreline, Edmonds)",**Move In December: Brand New Construction with lots of light!,"47.739049, -122.342741",0.5,2014-11-14T12:37:40-0800,47.739049,6,98133
1375,/see/apa/4761687872.html,-122.275,1,14-Nov,38,528,2014-11-14T13:40:43-0800,4761687872, (Seattle),MFTE Apt 305 Available For Move-In TODAY!! Washer & Dryer in Unit!!,"47.541200, -122.275000",1,2014-11-14T13:40:43-0800,47.5412,4,98118
1910,/see/apa/4761574616.html,-122.3256,1,14-Nov,46,698,2014-11-14T12:34:16-0800,4761574616, (Stadium Place),Water view | Move-in Ready | Zero rent until Jan 1st,"47.603600, -122.325600",1,2014-11-14T12:34:16-0800,47.6036,13,98104
1379,/see/apa/4761581731.html,-122.352505,1,14-Nov,34,450,2014-11-14T12:38:22-0800,4761581731, (Belltown),"Dog Park, Fitness Center coming in early 2015!","47.616911, -122.352505",0.5,2014-11-14T12:38:22-0800,47.616911,6,98121
1550,/see/apa/4761487370.html,-122.332764,1,14-Nov,52,520,2014-11-14T11:45:06-0800,4761487370, (Pioneer Square),"Industrial Studio with LARGE Balcony, Plust Free Rent til Jan 1st!","47.597482, -122.332764",0.5,2014-11-14T11:45:07-0800,47.597482,14,98104
1250,/see/apa/4761721129.html,-122.389971,1,14-Nov,14,715,2014-11-14T14:00:53-0800,4761721129, (Magnolia/Seattle/Interbay/Ballard),COME CHECK OUT OUR ONE BEDROOMS,"47.652121, -122.389971",1,2014-11-14T14:00:53-0800,47.652121,7,98199
1245,/see/apa/4761597302.html,-122.3005,1,14-Nov,37,617,2014-11-14T12:47:24-0800,4761597302, (Downtonw/First Hill),Spacious Studio apartment with HUGE Closet and Specials Available NOW!,"47.584600, -122.300500",0.5,2014-11-14T12:47:24-0800,47.5846,8,98144
1370,/see/apa/4761592328.html,-122.332134,1,14-Nov,37,514,2014-11-14T12:44:31-0800,4761592328, (Seattle),Get 1 month FREE! New Community!,"47.596865, -122.332134",0.5,2014-11-14T12:44:31-0800,47.596865,23,98104
1795,/see/apa/4761569249.html,-122.32406,1,14-Nov,58,664,2014-11-14T12:31:06-0800,4761569249," (greenlake, ravenna, phinney, uw)",$300 MOVING COMPANY CREDIT + 1 MONTH FREE ON SELECT APT HOMES!,"47.680426, -122.324060",0.5,2014-11-14T12:31:06-0800,47.680426,9,98115
1535,/see/apa/4761628148.html,-122.319282,1,14-Nov,19,725,2014-11-14T13:05:17-0800,4761628148," (Green Lake, Roosevelt)",Amazing Green Lake Location!,"47.678620, -122.319282",1,2014-11-14T13:05:17-0800,47.67862,7,98115
900,/see/apa/4761751128.html,-122.265034,1,14-Nov,16,650,2014-11-14T14:19:49-0800,4761751128, (Seattle/ Rainier Valley),Brand new Apt. ,"47.526921, -122.265034",1,2014-11-14T14:19:49-0800,47.526921,3,98118
2400,/see/apa/4761751462.html,-122.395678,1,14-Nov,26,1220,2014-11-14T14:20:01-0800,4761751462, (Magnolia),"Sweet, sunny Magnolia home","47.654852, -122.395678",3,2014-11-14T14:20:01-0800,47.654852,9,98199
1800,/see/apa/4761751703.html,-122.36242,1,14-Nov,11,1200,2014-11-14T14:20:10-0800,4761751703," (Broadview, Greenwood, Greenwood, Northgate)","Quaint, beautifully remodeled designer home near Greenlake.","47.723583, -122.362420",2,2014-11-14T14:20:10-0800,47.723583,22,98177
1295,/see/apa/4761581681.html,-122.385437,1,14-Nov,43,592,2014-11-14T12:38:20-0800,4761581681, (West Seattle),You Want It We Have It...Affordable Brand New 1 Bed Ready Now!!,"47.562902, -122.385437",1,2014-11-14T12:38:20-0800,47.562902,8,98116
1763,/see/apa/4761760796.html,-122.376639,1,14-Nov,32,885,2014-11-14T14:25:57-0800,4761760796, (Ballard),Timing is of the Essence. It's Time for you to Check us Out!,"47.668620, -122.376639",2,2014-11-14T14:25:57-0800,47.66862,5,98107
1250,/see/apa/4758152237.html,-122.268136,1,14-Nov,54,775,2014-11-12T09:31:58-0800,4758152237, (View Ridge/Sand Point),TOP FLOOR CORNER CONDO OVERLOOKING POOL AND CASCADES,"47.672020, -122.268136",1,2014-11-14T13:26:20-0800,47.67202,5,98105
935,/see/apa/4761580636.html,-122.335703,1,14-Nov,26,579,2014-11-14T12:37:44-0800,4761580636, (West Seattle),Arrowhead Gardens is an Active Adult Community in West Seattle!,"47.520244, -122.335703",1,2014-11-14T12:37:44-0800,47.520244,6,98106
2295,/see/apa/4761598206.html,-122.331583,1,14-Nov,10,827,2014-11-14T12:47:55-0800,4761598206, (Seattle),AMLI SLU only a limited amount of units left!,"47.623101, -122.331583",1,2014-11-14T12:47:55-0800,47.623101,7,98101
1145,/see/apa/4761560761.html,-122.333737,1,14-Nov,38,775,2014-11-14T12:26:16-0800,4761560761," (Seattle, Northgate, North Seattle)",Available Now! Large One Bedroom! Walking Distance to NSCC!,"47.705541, -122.333737",1,2014-11-14T12:26:16-0800,47.705541,7,98133
1400,/see/apa/4756962480.html,-122.386932,1,14-Nov,19,438,2014-11-11T13:04:04-0800,4756962480, (West Seattle),Experience another level of living at The Blake Apartments!,"47.556376, -122.386932",0.5,2014-11-14T13:56:31-0800,47.556376,8,98136
1250,/see/apa/4761714032.html,-122.384938,1,14-Nov,6,1000,2014-11-14T13:56:36-0800,4761714032, (West Seattle),Admiral District Apartment,"47.583957, -122.384938",2,2014-11-14T13:56:36-0800,47.583957,6,98116
1325,/see/apa/4761637252.html,-122.342892,1,14-Nov,35,626,2014-11-14T13:10:38-0800,4761637252," (Seattle, Shoreline, Edmonds)","**December Move in, Near Shoreline Community College","47.739092, -122.342892",1,2014-11-14T13:10:38-0800,47.739092,6,98133
1500,/see/apa/4761700331.html,-122.318358,1,14-Nov,14,1000,2014-11-14T13:48:16-0800,4761700331, (GREENLAKE/Roosevelt/Seattle/U-District/),"GREENLAKE- Bright, Spacious Top Floor Unit with View of Greenlake!!!","47.680720, -122.318358",2,2014-11-14T13:48:16-0800,47.68072,5,98115
1425,/see/apa/4728782959.html,-122.355238,1,14-Nov,56,750,2014-10-23T15:46:34-0700,4728782959, (Fremont),High-end One Bedroom plus Den Ready for the Winter,"47.657720, -122.355238",1,2014-11-14T13:44:54-0800,47.65772,8,98103
840,/see/apa/4761496245.html,-122.329062,1,14-Nov,10,400,2014-11-14T11:50:01-0800,4761496245, (FIRST HILL SEATTLE),WALK EVERYWHERE STUDIOS,"47.608796, -122.329062",0.5,2014-11-14T11:50:21-0800,47.608796,0,98104
1400,/see/apa/4761621145.html,-122.306156,1,14-Nov,12,600,2014-11-14T13:01:15-0800,4761621145, (First Hill / Central District),"Renovated, spacious, beautiful 1BR+den on top floor of vintage bldg","47.605570, -122.306156",1,2014-11-14T13:01:16-0800,47.60557,11,98122
1495,/see/apa/4761592401.html,-122.377117,1,14-Nov,6,611,2014-11-14T12:44:34-0800,4761592401, (Ballard),"Hardwood floors, granite counter tops, updates throughout","47.681859, -122.377117",2,2014-11-14T12:44:34-0800,47.681859,4,98117
1785,/see/apa/4761698080.html,-122.370896,1,14-Nov,29,740,2014-11-14T13:46:54-0800,4761698080, (Ballard Seattle),"1 Bedroo+ Den, Half December Free, Tour Today","47.668620, -122.370896",1,2014-11-14T13:46:54-0800,47.66862,12,98107
1545,/see/apa/4761582752.html,-122.292537,1,14-Nov,16,794,2014-11-14T12:38:59-0800,4761582752, (seattle),1x1 + Den available Today!,"47.730077, -122.292537",1,2014-11-14T12:38:59-0800,47.730077,8,98125
1595,/see/apa/4761694741.html,-122.312537,1,14-Nov,15,584,2014-11-14T13:44:56-0800,4761694741, (Capitol Hill),A Pearl finish in the best light,"47.614865, -122.312537",1,2014-11-14T13:44:56-0800,47.614865,6,98122
1100,/see/apa/4761623258.html,-122.346942,1,14-Nov,1,410,2014-11-14T13:02:29-0800,4761623258, (Belltown),Urban Living in the heart of Belltown ,"47.617567, -122.346942",0.5,2014-11-14T13:02:29-0800,47.617567,0,98121
1275,/see/apa/4761681172.html,-122.323258,1,14-Nov,6,613,2014-11-14T13:36:38-0800,4761681172, (Capitol Hill),Walk to all you need. Call now before it is too late.,"47.624548, -122.323258",1,2014-11-14T13:36:38-0800,47.624548,0,98102
